character,movie,mbti,href,year,notes,id
Henrik Vanger,the girl with the dragon tattoo,INFP,https://www.personality-database.com/profile/69197/henrik-vanger-the-girl-with-the-dragon-tattoo-2011-mbti-personality-type,2011.0,,1568346.0
Mikael Blomkvist,the girl with the dragon tattoo,ISFJ,https://www.personality-database.com/profile/69195/mikael-blomkvist-the-girl-with-the-dragon-tattoo-2011-mbti-personality-type,2011.0,,1568346.0
Lisbeth Salander,the girl with the dragon tattoo,ISTP,https://www.personality-database.com/profile/69194/lisbeth-salander-the-girl-with-the-dragon-tattoo-2011-mbti-personality-type,2011.0,,1568346.0
Lisa,fast times at ridgemont high,ESFJ,https://www.personality-database.com/profile/59644/lisa-fast-times-at-ridgemont-high-1982-mbti-personality-type,1982.0,,83929.0
Linda Barrett,fast times at ridgemont high,ESFP,https://www.personality-database.com/profile/59642/linda-barrett-fast-times-at-ridgemont-high-1982-mbti-personality-type,1982.0,,83929.0
Brad Hamilton,fast times at ridgemont high,ESFP,https://www.personality-database.com/profile/59639/brad-hamilton-fast-times-at-ridgemont-high-1982-mbti-personality-type,1982.0,,83929.0
Jeff Spicoli,fast times at ridgemont high,ESFP,https://www.personality-database.com/profile/59638/jeff-spicoli-fast-times-at-ridgemont-high-1982-mbti-personality-type,1982.0,,83929.0
Mike Damone,fast times at ridgemont high,ESTP,https://www.personality-database.com/profile/59641/mike-damone-fast-times-at-ridgemont-high-1982-mbti-personality-type,1982.0,,83929.0
Arnold,fast times at ridgemont high,INTP,https://www.personality-database.com/profile/59647/arnold-fast-times-at-ridgemont-high-1982-mbti-personality-type,1982.0,,83929.0
Mark Ratner,fast times at ridgemont high,ISFJ,https://www.personality-database.com/profile/59643/mark-ratner-fast-times-at-ridgemont-high-1982-mbti-personality-type,1982.0,,83929.0
Stacy Hamilton,fast times at ridgemont high,ISFP,https://www.personality-database.com/profile/59640/stacy-hamilton-fast-times-at-ridgemont-high-1982-mbti-personality-type,1982.0,,83929.0
Mr. Hand,fast times at ridgemont high,ISTJ,https://www.personality-database.com/profile/59645/mr-hand-fast-times-at-ridgemont-high-1982-mbti-personality-type,1982.0,,83929.0
Charles Jefferson,fast times at ridgemont high,ISTP,https://www.personality-database.com/profile/59646/charles-jefferson-fast-times-at-ridgemont-high-1982-mbti-personality-type,1982.0,,83929.0
Amy,bad moms,ESFJ,https://www.personality-database.com/profile/52383/amy-bad-moms-2016-mbti-personality-type,2016.0,,4651520.0
Gwendolyn,bad moms,ESTJ,https://www.personality-database.com/profile/52386/gwendolyn-bad-moms-2016-mbti-personality-type,2016.0,,4651520.0
Carla Dunkler,bad moms,ESTP,https://www.personality-database.com/profile/52385/carla-dunkler-bad-moms-2016-mbti-personality-type,2016.0,,4651520.0
Kiki,bad moms,ISFJ,https://www.personality-database.com/profile/52384/kiki-bad-moms-2016-mbti-personality-type,2016.0,,4651520.0
"Veronica ""Ronnie"" Quaife",the fly,ESFJ,https://www.personality-database.com/profile/49703/veronica-ronnie-quaife-the-fly-1986-mbti-personality-type,1986.0,,91064.0
Stathis Borans,the fly,ESTJ,https://www.personality-database.com/profile/526116/stathis-borans-the-fly-1986-mbti-personality-type,1986.0,,91064.0
Seth Brundle,the fly,INTP,https://www.personality-database.com/profile/49702/seth-brundle-the-fly-1986-mbti-personality-type,1986.0,,91064.0
Lilith Beresford,awake,ESFJ,https://www.personality-database.com/profile/49494/lilith-beresford-awake-2007-mbti-personality-type,2007.0,,211933.0
Clay Beresford,awake,INFJ,https://www.personality-database.com/profile/49492/clay-beresford-awake-2007-mbti-personality-type,2007.0,,211933.0
Scout Master Ward,moonrise kingdom,ESFJ,https://www.personality-database.com/profile/46898/scout-master-ward-moonrise-kingdom-2012-mbti-personality-type,2012.0,,1748122.0
Laura Bishop,moonrise kingdom,ESTJ,https://www.personality-database.com/profile/413557/laura-bishop-moonrise-kingdom-2012-mbti-personality-type,2012.0,,1748122.0
Walt Bishop,moonrise kingdom,ESTJ,https://www.personality-database.com/profile/201366/walt-bishop-moonrise-kingdom-2012-mbti-personality-type,2012.0,,1748122.0
Redford,moonrise kingdom,ESTP,https://www.personality-database.com/profile/46899/redford-moonrise-kingdom-2012-mbti-personality-type,2012.0,,1748122.0
Suzy Bishop,moonrise kingdom,INFP,https://www.personality-database.com/profile/46897/suzy-bishop-moonrise-kingdom-2012-mbti-personality-type,2012.0,,1748122.0
Sam Shakusky,moonrise kingdom,INTP,https://www.personality-database.com/profile/46896/sam-shakusky-moonrise-kingdom-2012-mbti-personality-type,2012.0,,1748122.0
Captain Sharp,moonrise kingdom,ISFP,https://www.personality-database.com/profile/201365/captain-sharp-moonrise-kingdom-2012-mbti-personality-type,2012.0,,1748122.0
Henry,the bodyguard,ESFJ,https://www.personality-database.com/profile/42583/henry-the-bodyguard-1992-mbti-personality-type,1992.0,,103855.0
Rachel Marron,the bodyguard,ESFP,https://www.personality-database.com/profile/12828/rachel-marron-the-bodyguard-1992-mbti-personality-type,1992.0,,103855.0
Frank Farmer,the bodyguard,ISTP,https://www.personality-database.com/profile/12827/frank-farmer-the-bodyguard-1992-mbti-personality-type,1992.0,,103855.0
Chessy,the parent trap,ESFJ,https://www.personality-database.com/profile/42003/chessy-the-parent-trap-1998-mbti-personality-type,1998.0,,120783.0
Martin,the parent trap,ESFP,https://www.personality-database.com/profile/42004/martin-the-parent-trap-1998-mbti-personality-type,1998.0,,120783.0
Meredith Blake,the parent trap,ESTJ,https://www.personality-database.com/profile/42001/meredith-blake-the-parent-trap-1998-mbti-personality-type,1998.0,,120783.0
Hallie Parker,the parent trap,ESTP,https://www.personality-database.com/profile/41998/hallie-parker-the-parent-trap-1998-mbti-personality-type,1998.0,,120783.0
Nick Parker,the parent trap,ESTP,https://www.personality-database.com/profile/42000/nick-parker-the-parent-trap-1998-mbti-personality-type,1998.0,,120783.0
Grandfather,the parent trap,INFJ,https://www.personality-database.com/profile/42005/grandfather-the-parent-trap-1998-mbti-personality-type,1998.0,,120783.0
Annie James,the parent trap,ISFJ,https://www.personality-database.com/profile/41999/annie-james-the-parent-trap-1998-mbti-personality-type,1998.0,,120783.0
Elizabeth James,the parent trap,ISFJ,https://www.personality-database.com/profile/42002/elizabeth-james-the-parent-trap-1998-mbti-personality-type,1998.0,,120783.0
Charlie,mean streets,ESFJ,https://www.personality-database.com/profile/34696/charlie-mean-streets-1973-mbti-personality-type,1973.0,,70379.0
Joey,mean streets,ENFP,https://www.personality-database.com/profile/193930/joey-mean-streets-1973-mbti-personality-type,1973.0,,70379.0
Johnny Boy,mean streets,ESFP,https://www.personality-database.com/profile/34695/johnny-boy-mean-streets-1973-mbti-personality-type,1973.0,,70379.0
Tony,mean streets,ESTJ,https://www.personality-database.com/profile/34697/tony-mean-streets-1973-mbti-personality-type,1973.0,,70379.0
Giovanni,mean streets,ISTJ,https://www.personality-database.com/profile/193929/giovanni-mean-streets-1973-mbti-personality-type,1973.0,,70379.0
